Subspecies Name,Scientific Name,Region,Physical Characteristics,Coat Variations,Image Path
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.259.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.287.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.310.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.328.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.361.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.413.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.481.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.606.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.640.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.660.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.677.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.705.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.728.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.747.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.804.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.822.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.838.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.872.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.907.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.958.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.976.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184318.993.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.011.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.054.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.070.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.100.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.155.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.198.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.223.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.283.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.301.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.318.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.361.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.377.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.411.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.453.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.482.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.535.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.593.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.607.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.633.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.659.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.678.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.704.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.726.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.744.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.771.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.797.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.828.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.853.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.880.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.927.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184319.973.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.000.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.032.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.051.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.139.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.189.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.206.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.222.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.255.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.273.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.289.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.306.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.324.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.340.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.358.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.375.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.408.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.442.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.461.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.477.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.494.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.510.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.541.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.563.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.582.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.605.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.659.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.823.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.859.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.886.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.972.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184320.989.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.032.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.075.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.092.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.140.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.177.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.323.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.365.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.381.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.451.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.546.jpeg
Mexican Wolf,Canis lupus baileyi,"Mexico, United States","Medium-sized build, thick fur","Gray, black, reddish-brown",images\Mexican Wolf\images - 2025-01-15T184321.598.jpeg
